,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
142,benchmark-22,0.0035028457641601562,0.0035028457641601562,1,4,2
143,benchmark-22,0.003503084182739258,0.003503084182739258,1,4,3
144,benchmark-22,0.0035028457641601562,0.0035028457641601562,1,4,4
145,benchmark-22,0.003002643585205078,0.003002643585205078,1,4,5
146,benchmark-22,0.003002643585205078,0.003002643585205078,1,4,6
147,benchmark-22,0.0035026073455810547,0.0035026073455810547,1,4,7
148,benchmark-22,0.0035028457641601562,0.0035028457641601562,1,4,8
149,benchmark-22,0.0035028457641601562,0.0035028457641601562,1,4,9
150,benchmark-23,0.030025482177734375,0.05654764175415039,4,4,0
151,benchmark-23,0.0295255184173584,0.0565495491027832,4,4,1
152,benchmark-23,0.030025720596313477,0.05554699897766113,4,4,2
153,benchmark-23,0.030525922775268555,0.05704855918884277,4,4,3
154,benchmark-23,0.0320277214050293,0.060051679611206055,4,4,4
155,benchmark-23,0.03152728080749512,0.0590510368347168,4,4,5
156,benchmark-23,0.032527923583984375,0.06055259704589844,4,4,6
157,benchmark-23,0.030525684356689453,0.05754899978637695,4,4,7
158,benchmark-23,0.030526161193847656,0.057048797607421875,4,4,8
159,benchmark-23,0.031026840209960938,0.05805087089538574,4,4,9
160,benchmark-24,0.012511014938354492,0.028025150299072266,4,3,0
161,benchmark-24,0.012510538101196289,0.02852463722229004,4,3,1
162,benchmark-24,0.012511014938354492,0.028023958206176758,4,3,2
163,benchmark-24,0.012511014938354492,0.027022600173950195,4,3,3
164,benchmark-24,0.012010335922241211,0.02752375602722168,4,3,4
165,benchmark-24,0.012510538101196289,0.027022600173950195,4,3,5
166,benchmark-24,0.012010574340820312,0.0270233154296875,4,3,6
167,benchmark-24,0.012511014938354492,0.027024507522583008,4,3,7
168,benchmark-24,0.012511014938354492,0.027524232864379883,4,3,8
169,benchmark-24,0.01301121711730957,0.028525590896606445,4,3,9
170,benchmark-25,0.07506442070007324,0.3690488338470459,15,2,0
171,benchmark-25,0.07256245613098145,0.36531591415405273,15,2,1
172,benchmark-25,0.07306313514709473,0.36681652069091797,15,2,2
173,benchmark-25,0.06905937194824219,0.35030150413513184,15,2,3
174,benchmark-25,0.0710611343383789,0.3613119125366211,15,2,4
175,benchmark-25,0.07106161117553711,0.3613128662109375,15,2,5
176,benchmark-25,0.06805872917175293,0.3583085536956787,15,2,6
177,benchmark-25,0.06905961036682129,0.3533017635345459,15,2,7
178,benchmark-25,0.07056069374084473,0.3553049564361572,15,2,8
179,benchmark-25,0.06905913352966309,0.3533031940460205,15,2,9
180,benchmark-26,0.008006572723388672,0.023019075393676758,5,4,0
181,benchmark-26,0.008007049560546875,0.02402043342590332,5,4,1
182,benchmark-26,0.008006811141967773,0.023520469665527344,5,4,2
183,benchmark-26,0.007506370544433594,0.02283644676208496,5,4,3
184,benchmark-26,0.007506370544433594,0.02252054214477539,5,4,4
185,benchmark-26,0.007506370544433594,0.02352166175842285,5,4,5
186,benchmark-26,0.008007049560546875,0.023520708084106445,5,4,6
187,benchmark-26,0.007506608963012695,0.02352118492126465,5,4,7
188,benchmark-26,0.007506847381591797,0.023520469665527344,5,4,8
189,benchmark-26,0.008007049560546875,0.024510622024536133,5,4,9
190,benchmark-27,0.7801704406738281,1.427727222442627,7,8,0
191,benchmark-27,0.7816715240478516,1.4132144451141357,7,8,1
192,benchmark-27,0.7846746444702148,1.414217472076416,7,8,2
193,benchmark-27,0.7631552219390869,1.4007043838500977,7,8,3
194,benchmark-27,0.8101959228515625,1.4427409172058105,7,8,4
195,benchmark-27,0.7836735248565674,1.3896939754486084,7,8,5
196,benchmark-27,0.7841737270355225,1.431230068206787,7,8,6
197,benchmark-27,0.7591521739959717,1.4112110137939453,7,8,7
198,benchmark-27,0.7916805744171143,1.4207217693328857,7,8,8
199,benchmark-27,0.7801704406738281,1.4102129936218262,7,8,9
200,benchmark-3,0.020517587661743164,0.06855940818786621,8,2,0
201,benchmark-3,0.019516944885253906,0.06755948066711426,8,2,1
202,benchmark-3,0.020017147064208984,0.06855916976928711,8,2,2
203,benchmark-3,0.019516706466674805,0.06605815887451172,8,2,3
204,benchmark-3,0.021518707275390625,0.06805944442749023,8,2,4
205,benchmark-3,0.020017147064208984,0.07056236267089844,8,2,5
206,benchmark-3,0.019016027450561523,0.06601953506469727,8,2,6
207,benchmark-3,0.020017623901367188,0.06505560874938965,8,2,7
208,benchmark-3,0.019516706466674805,0.06555676460266113,8,2,8
209,benchmark-3,0.020017385482788086,0.0665578842163086,8,2,9
210,benchmark-4,0.08407211303710938,0.2061772346496582,8,3,0
211,benchmark-4,0.08507275581359863,0.20417523384094238,8,3,1
212,benchmark-4,0.08407258987426758,0.20817923545837402,8,3,2
213,benchmark-4,0.08757495880126953,0.20967936515808105,8,3,3
214,benchmark-4,0.09157848358154297,0.2156846523284912,8,3,4
215,benchmark-4,0.08407211303710938,0.2036731243133545,8,3,5
216,benchmark-4,0.09157848358154297,0.21918773651123047,8,3,6
217,benchmark-4,0.09408116340637207,0.22169280052185059,8,3,7
218,benchmark-4,0.08757519721984863,0.21018147468566895,8,3,8
219,benchmark-4,0.0930793285369873,0.21918892860412598,8,3,9
220,benchmark-5,0.1276094913482666,0.33728837966918945,17,4,0
221,benchmark-5,0.12710976600646973,0.3387911319732666,17,4,1
222,benchmark-5,0.12210416793823242,0.3387916088104248,17,4,2
223,benchmark-5,0.12560796737670898,0.3332858085632324,17,4,3
224,benchmark-5,0.13461589813232422,0.34479784965515137,17,4,4
225,benchmark-5,0.1351161003112793,0.3482992649078369,17,4,5
226,benchmark-5,0.12710928916931152,0.34079504013061523,17,4,6
227,benchmark-5,0.12160468101501465,0.33529043197631836,17,4,7
228,benchmark-5,0.12110424041748047,0.3292829990386963,17,4,8
229,benchmark-5,0.1251068115234375,0.33478617668151855,17,4,9
230,benchmark-6,-1.0,-1.0,-1,8,0
231,benchmark-6,-1.0,-1.0,-1,8,1
232,benchmark-6,-1.0,-1.0,-1,8,2
233,benchmark-6,-1.0,-1.0,-1,8,3
234,benchmark-6,-1.0,-1.0,-1,8,4
235,benchmark-6,-1.0,-1.0,-1,8,5
236,benchmark-6,-1.0,-1.0,-1,8,6
237,benchmark-6,-1.0,-1.0,-1,8,7
238,benchmark-6,-1.0,-1.0,-1,8,8
239,benchmark-6,-1.0,-1.0,-1,8,9
240,benchmark-7,0.023520469665527344,0.05554842948913574,5,2,0
241,benchmark-7,0.023020029067993164,0.05354666709899902,5,2,1
242,benchmark-7,0.02301931381225586,0.05354619026184082,5,2,2
243,benchmark-7,0.022019386291503906,0.05254507064819336,5,2,3
244,benchmark-7,0.023019790649414062,0.05504798889160156,5,2,4
245,benchmark-7,0.023019790649414062,0.05604863166809082,5,2,5
246,benchmark-7,0.022519350051879883,0.05254650115966797,5,2,6
247,benchmark-7,0.02251911163330078,0.05254530906677246,5,2,7
248,benchmark-7,0.022519350051879883,0.05254530906677246,5,2,8
249,benchmark-7,0.022519588470458984,0.053046226501464844,5,2,9
250,benchmark-8,0.19316577911376953,0.47290563583374023,8,4,0
251,benchmark-8,0.20567679405212402,0.46239805221557617,8,4,1
252,benchmark-8,0.19316577911376953,0.4618966579437256,8,4,2
253,benchmark-8,0.20267462730407715,0.4593949317932129,8,4,3
254,benchmark-8,0.20317435264587402,0.4659006595611572,8,4,4
255,benchmark-8,0.21268296241760254,0.48491644859313965,8,4,5
256,benchmark-8,0.20317482948303223,0.4719052314758301,8,4,6
257,benchmark-8,0.21768689155578613,0.5034322738647461,8,4,7
258,benchmark-8,0.20867919921875,0.49242377281188965,8,4,8
259,benchmark-8,0.21168231964111328,0.4789116382598877,8,4,9
260,benchmark-9,0.1961686611175537,0.40334653854370117,7,4,0
261,benchmark-9,0.22219061851501465,0.43287158012390137,7,4,1
262,benchmark-9,0.21018075942993164,0.4278678894042969,7,4,2
263,benchmark-9,0.22519326210021973,0.4243650436401367,7,4,3
264,benchmark-9,0.22769594192504883,0.447385311126709,7,4,4
265,benchmark-9,0.2482132911682129,0.47290635108947754,7,4,5
266,benchmark-9,0.23720359802246094,0.4638993740081787,7,4,6
267,benchmark-9,0.2432091236114502,0.4719061851501465,7,4,7
268,benchmark-9,0.23420095443725586,0.47991251945495605,7,4,8
269,benchmark-9,0.22719597816467285,0.4448833465576172,7,4,9
