,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
88,benchmark-17,0.004503965377807617,0.013011455535888672,4,2,8
89,benchmark-17,0.005004167556762695,0.013511896133422852,4,2,9
90,benchmark-18,0.007006168365478516,0.035530805587768555,9,2,0
91,benchmark-18,0.007006406784057617,0.03552985191345215,9,2,1
92,benchmark-18,0.007506847381591797,0.03603100776672363,9,2,2
93,benchmark-18,0.007006168365478516,0.036031246185302734,9,2,3
94,benchmark-18,0.007005929946899414,0.03402876853942871,9,2,4
95,benchmark-18,0.007006406784057617,0.0345306396484375,9,2,5
96,benchmark-18,0.007506370544433594,0.03603196144104004,9,2,6
97,benchmark-18,0.007506132125854492,0.03553009033203125,9,2,7
98,benchmark-18,0.007506370544433594,0.03603053092956543,9,2,8
99,benchmark-18,0.007506608963012695,0.03703165054321289,9,2,9
100,benchmark-19,0.012010335922241211,0.06905865669250488,12,2,0
101,benchmark-19,0.012010335922241211,0.0685582160949707,12,2,1
102,benchmark-19,0.01150965690612793,0.06755781173706055,12,2,2
103,benchmark-19,0.011509895324707031,0.0685584545135498,12,2,3
104,benchmark-19,0.012010335922241211,0.06855916976928711,12,2,4
105,benchmark-19,0.012010335922241211,0.0685586929321289,12,2,5
106,benchmark-19,0.012010335922241211,0.0685584545135498,12,2,6
107,benchmark-19,0.012009859085083008,0.0685584545135498,12,2,7
108,benchmark-19,0.011510133743286133,0.06705760955810547,12,2,8
109,benchmark-19,0.01201009750366211,0.06805992126464844,12,2,9
110,benchmark-2,0.0030028820037841797,0.008007526397705078,3,2,0
111,benchmark-2,0.0035033226013183594,0.008507251739501953,3,2,1
112,benchmark-2,0.003503084182739258,0.008507013320922852,3,2,2
113,benchmark-2,0.0030028820037841797,0.008007287979125977,3,2,3
114,benchmark-2,0.0035026073455810547,0.00900721549987793,3,2,4
115,benchmark-2,0.0035033226013183594,0.009007930755615234,3,2,5
116,benchmark-2,0.003503084182739258,0.00800633430480957,3,2,6
117,benchmark-2,0.003002643585205078,0.008006572723388672,3,2,7
118,benchmark-2,0.0035033226013183594,0.009008407592773438,3,2,8
119,benchmark-2,0.003503084182739258,0.008507013320922852,3,2,9
120,benchmark-20,0.004503726959228516,0.014511346817016602,5,2,0
121,benchmark-20,0.0040035247802734375,0.015513181686401367,5,2,1
122,benchmark-20,0.004004001617431641,0.015014171600341797,5,2,2
123,benchmark-20,0.004503726959228516,0.014512777328491211,5,2,3
124,benchmark-20,0.004505634307861328,0.015513420104980469,5,2,4
125,benchmark-20,0.004003763198852539,0.015012741088867188,5,2,5
126,benchmark-20,0.004003286361694336,0.015012264251708984,5,2,6
127,benchmark-20,0.004504203796386719,0.01601433753967285,5,2,7
128,benchmark-20,0.004003286361694336,0.014010906219482422,5,2,8
129,benchmark-20,0.004503726959228516,0.014512777328491211,5,2,9
130,benchmark-21,0.002002239227294922,0.007007122039794922,3,4,0
131,benchmark-21,0.0020020008087158203,0.006005048751831055,3,4,1
132,benchmark-21,0.0020020008087158203,0.006005525588989258,3,4,2
133,benchmark-21,0.002501964569091797,0.007506847381591797,3,4,3
134,benchmark-21,0.00250244140625,0.006505489349365234,3,4,4
135,benchmark-21,0.00250244140625,0.007006406784057617,3,4,5
136,benchmark-21,0.00250244140625,0.006506919860839844,3,4,6
137,benchmark-21,0.0020017623901367188,0.006505250930786133,3,4,7
138,benchmark-21,0.0020017623901367188,0.006005048751831055,3,4,8
139,benchmark-21,0.002001523971557617,0.007006645202636719,3,4,9
140,benchmark-22,0.00250244140625,0.00250244140625,1,4,0
141,benchmark-22,0.0025022029876708984,0.0025022029876708984,1,4,1
142,benchmark-22,0.00250244140625,0.00250244140625,1,4,2
143,benchmark-22,0.00250244140625,0.00250244140625,1,4,3
144,benchmark-22,0.002501964569091797,0.002501964569091797,1,4,4
145,benchmark-22,0.0020020008087158203,0.0020020008087158203,1,4,5
146,benchmark-22,0.00250244140625,0.00250244140625,1,4,6
147,benchmark-22,0.002501964569091797,0.002501964569091797,1,4,7
148,benchmark-22,0.0030028820037841797,0.0030028820037841797,1,4,8
149,benchmark-22,0.0025026798248291016,0.0025026798248291016,1,4,9
150,benchmark-23,0.012009859085083008,0.03352928161621094,5,4,0
151,benchmark-23,0.01251077651977539,0.03252720832824707,5,4,1
152,benchmark-23,0.012010335922241211,0.03302788734436035,5,4,2
153,benchmark-23,0.012510538101196289,0.03302764892578125,5,4,3
154,benchmark-23,0.012511014938354492,0.033029794692993164,5,4,4
155,benchmark-23,0.012009859085083008,0.032526493072509766,5,4,5
156,benchmark-23,0.012510299682617188,0.03252863883972168,5,4,6
157,benchmark-23,0.012510538101196289,0.03352856636047363,5,4,7
158,benchmark-23,0.012510538101196289,0.03302764892578125,5,4,8
159,benchmark-23,0.01251077651977539,0.03252768516540527,5,4,9
160,benchmark-24,0.005004167556762695,0.014011383056640625,4,3,0
161,benchmark-24,0.004503726959228516,0.013010740280151367,4,3,1
162,benchmark-24,0.005004167556762695,0.013511180877685547,4,3,2
163,benchmark-24,0.0050048828125,0.013512134552001953,4,3,3
164,benchmark-24,0.004503488540649414,0.01301121711730957,4,3,4
165,benchmark-24,0.004503726959228516,0.013510704040527344,4,3,5
166,benchmark-24,0.005003929138183594,0.013510942459106445,4,3,6
167,benchmark-24,0.004503726959228516,0.013010501861572266,4,3,7
168,benchmark-24,0.004503965377807617,0.01351165771484375,4,3,8
169,benchmark-24,0.004503726959228516,0.013511419296264648,4,3,9
170,benchmark-25,0.016514301300048828,0.10609292984008789,15,2,0
171,benchmark-25,0.016513824462890625,0.10659122467041016,15,2,1
172,benchmark-25,0.017014741897583008,0.10859394073486328,15,2,2
173,benchmark-25,0.016514062881469727,0.10558891296386719,15,2,3
174,benchmark-25,0.017014741897583008,0.1080937385559082,15,2,4
175,benchmark-25,0.016514301300048828,0.10759377479553223,15,2,5
176,benchmark-25,0.017014503479003906,0.10759401321411133,15,2,6
177,benchmark-25,0.017014265060424805,0.10659289360046387,15,2,7
178,benchmark-25,0.016514062881469727,0.10709285736083984,15,2,8
179,benchmark-25,0.017014503479003906,0.10609126091003418,15,2,9
180,benchmark-26,0.004003763198852539,0.014012575149536133,5,4,0
181,benchmark-26,0.004003763198852539,0.014012813568115234,5,4,1
182,benchmark-26,0.0035028457641601562,0.013511180877685547,5,4,2
183,benchmark-26,0.0035028457641601562,0.013511180877685547,5,4,3
184,benchmark-26,0.003503084182739258,0.013011932373046875,5,4,4
185,benchmark-26,0.0040035247802734375,0.014512777328491211,5,4,5
186,benchmark-26,0.004003286361694336,0.014012336730957031,5,4,6
187,benchmark-26,0.004004001617431641,0.014012336730957031,5,4,7
188,benchmark-26,0.0035028457641601562,0.01351165771484375,5,4,8
189,benchmark-26,0.004004240036010742,0.014012336730957031,5,4,9
190,benchmark-27,0.10408926010131836,0.22019004821777344,7,8,0
191,benchmark-27,0.10358929634094238,0.22018837928771973,7,8,1
192,benchmark-27,0.11109566688537598,0.2311999797821045,7,8,2
193,benchmark-27,0.10609126091003418,0.2256927490234375,7,8,3
194,benchmark-27,0.10408949851989746,0.220689058303833,7,8,4
195,benchmark-27,0.10609126091003418,0.223191499710083,7,8,5
196,benchmark-27,0.10258817672729492,0.21768569946289062,7,8,6
197,benchmark-27,0.10358881950378418,0.21918940544128418,7,8,7
198,benchmark-27,0.10458970069885254,0.2211899757385254,7,8,8
199,benchmark-27,0.10358881950378418,0.21968984603881836,7,8,9
200,benchmark-3,0.006505727767944336,0.0295255184173584,8,2,0
201,benchmark-3,0.006505489349365234,0.030025720596313477,8,2,1
202,benchmark-3,0.00650477409362793,0.030025482177734375,8,2,2
203,benchmark-3,0.006505489349365234,0.02952408790588379,8,2,3
204,benchmark-3,0.006505489349365234,0.029025793075561523,8,2,4
205,benchmark-3,0.006505727767944336,0.030026674270629883,8,2,5
206,benchmark-3,0.0065059661865234375,0.029526472091674805,8,2,6
207,benchmark-3,0.007005929946899414,0.030525684356689453,8,2,7
208,benchmark-3,0.006505489349365234,0.029024362564086914,8,2,8
209,benchmark-3,0.006505727767944336,0.03052544593811035,8,2,9
210,benchmark-4,0.030526161193847656,0.0910787582397461,8,3,0
211,benchmark-4,0.030025482177734375,0.0910787582397461,8,3,1
212,benchmark-4,0.03052663803100586,0.09157991409301758,8,3,2
213,benchmark-4,0.030526399612426758,0.09107828140258789,8,3,3
214,benchmark-4,0.030526161193847656,0.09157848358154297,8,3,4
215,benchmark-4,0.030526399612426758,0.09057855606079102,8,3,5
216,benchmark-4,0.0295255184173584,0.09007930755615234,8,3,6
217,benchmark-4,0.030526399612426758,0.09107851982116699,8,3,7
218,benchmark-4,0.030526399612426758,0.09157896041870117,8,3,8
219,benchmark-4,0.031026840209960938,0.09258008003234863,8,3,9
220,benchmark-5,0.028023958206176758,0.11209583282470703,17,4,0
221,benchmark-5,0.027523517608642578,0.11078047752380371,17,4,1
222,benchmark-5,0.029024600982666016,0.11359763145446777,17,4,2
223,benchmark-5,0.027523517608642578,0.11159539222717285,17,4,3
224,benchmark-5,0.02752375602722168,0.11159729957580566,17,4,4
225,benchmark-5,0.0270230770111084,0.11159610748291016,17,4,5
226,benchmark-5,0.026022672653198242,0.10759496688842773,17,4,6
227,benchmark-5,0.028023958206176758,0.11209607124328613,17,4,7
228,benchmark-5,0.02802419662475586,0.11710286140441895,17,4,8
229,benchmark-5,0.027022838592529297,0.1105952262878418,17,4,9
230,benchmark-6,0.14312267303466797,0.41435694694519043,9,8,0
231,benchmark-6,0.14862751960754395,0.41936182975769043,9,8,1
232,benchmark-6,0.1471269130706787,0.41185522079467773,9,8,2
233,benchmark-6,0.1471264362335205,0.41835999488830566,9,8,3
234,benchmark-6,0.14812707901000977,0.42086195945739746,9,8,4
235,benchmark-6,0.1446244716644287,0.41635775566101074,9,8,5
236,benchmark-6,0.14162135124206543,0.40334439277648926,9,8,6
237,benchmark-6,0.14062070846557617,0.40184640884399414,9,8,7
238,benchmark-6,0.14062047004699707,0.4078495502471924,9,8,8
239,benchmark-6,0.1501293182373047,0.4223618507385254,9,8,9
240,benchmark-7,0.007006168365478516,0.020017385482788086,5,2,0
241,benchmark-7,0.007005929946899414,0.020517826080322266,5,2,1
242,benchmark-7,0.0070056915283203125,0.021518230438232422,5,2,2
243,benchmark-7,0.007005929946899414,0.021017789840698242,5,2,3
244,benchmark-7,0.006505727767944336,0.020017147064208984,5,2,4
245,benchmark-7,0.007006168365478516,0.02051711082458496,5,2,5
246,benchmark-7,0.007006168365478516,0.02101898193359375,5,2,6
247,benchmark-7,0.006505250930786133,0.020517349243164062,5,2,7
248,benchmark-7,0.0070056915283203125,0.0220186710357666,5,2,8
249,benchmark-7,0.0070056915283203125,0.021519184112548828,5,2,9
250,benchmark-8,0.05054354667663574,0.14812707901000977,8,4,0
251,benchmark-8,0.049041748046875,0.1476268768310547,8,4,1
252,benchmark-8,0.049041748046875,0.14262127876281738,8,4,2
253,benchmark-8,0.05004286766052246,0.1471257209777832,8,4,3
254,benchmark-8,0.05054306983947754,0.14812684059143066,8,4,4
255,benchmark-8,0.05054354667663574,0.14862823486328125,8,4,5
256,benchmark-8,0.05004286766052246,0.1471264362335205,8,4,6
257,benchmark-8,0.051044464111328125,0.1496295928955078,8,4,7
258,benchmark-8,0.05054354667663574,0.14662599563598633,8,4,8
259,benchmark-8,0.049041748046875,0.1471269130706787,8,4,9
260,benchmark-9,0.036031246185302734,0.09057807922363281,7,4,0
261,benchmark-9,0.03553009033203125,0.08757424354553223,7,4,1
262,benchmark-9,0.03502988815307617,0.08857607841491699,7,4,2
263,benchmark-9,0.035030364990234375,0.08907771110534668,7,4,3
264,benchmark-9,0.03603076934814453,0.08907628059387207,7,4,4
265,benchmark-9,0.03603076934814453,0.0885772705078125,7,4,5
266,benchmark-9,0.03553056716918945,0.08907723426818848,7,4,6
267,benchmark-9,0.03703165054321289,0.09157729148864746,7,4,7
268,benchmark-9,0.03753256797790527,0.09308028221130371,7,4,8
269,benchmark-9,0.03553032875061035,0.08957910537719727,7,4,9
