,benchmark,solution-time,calculation-time,solution-horizon,number-of-robots,attempt
217,benchmark-4,0.08006858825683594,0.19316601753234863,8,3,7
218,benchmark-4,0.08407235145568848,0.19466710090637207,8,3,8
219,benchmark-4,0.07806730270385742,0.18966388702392578,8,3,9
220,benchmark-5,0.11760163307189941,0.31777381896972656,17,4,0
221,benchmark-5,0.11810135841369629,0.3072652816772461,17,4,1
222,benchmark-5,0.11059451103210449,0.3067634105682373,17,4,2
223,benchmark-5,0.11760139465332031,0.30526232719421387,17,4,3
224,benchmark-5,0.1105947494506836,0.3022615909576416,17,4,4
225,benchmark-5,0.11760139465332031,0.3037600517272949,17,4,5
226,benchmark-5,0.11760091781616211,0.31527066230773926,17,4,6
227,benchmark-5,0.11910247802734375,0.31577062606811523,17,4,7
228,benchmark-5,0.11209607124328613,0.30276036262512207,17,4,8
229,benchmark-5,0.1105949878692627,0.30121302604675293,17,4,9
230,benchmark-6,-1.0,-1.0,-1,8,0
231,benchmark-6,-1.0,-1.0,-1,8,1
232,benchmark-6,-1.0,-1.0,-1,8,2
233,benchmark-6,-1.0,-1.0,-1,8,3
234,benchmark-6,-1.0,-1.0,-1,8,4
235,benchmark-6,-1.0,-1.0,-1,8,5
236,benchmark-6,-1.0,-1.0,-1,8,6
237,benchmark-6,-1.0,-1.0,-1,8,7
238,benchmark-6,-1.0,-1.0,-1,8,8
239,benchmark-6,-1.0,-1.0,-1,8,9
240,benchmark-7,0.021018266677856445,0.049542903900146484,5,2,0
241,benchmark-7,0.022018909454345703,0.05054306983947754,5,2,1
242,benchmark-7,0.020517826080322266,0.05004405975341797,5,2,2
243,benchmark-7,0.022519350051879883,0.051044464111328125,5,2,3
244,benchmark-7,0.021518707275390625,0.05004310607910156,5,2,4
245,benchmark-7,0.0220186710357666,0.05054283142089844,5,2,5
246,benchmark-7,0.021518230438232422,0.05054283142089844,5,2,6
247,benchmark-7,0.021017789840698242,0.049542903900146484,5,2,7
248,benchmark-7,0.021018028259277344,0.050043344497680664,5,2,8
249,benchmark-7,0.022018909454345703,0.05104398727416992,5,2,9
250,benchmark-8,0.18816161155700684,0.44288063049316406,8,4,0
251,benchmark-8,0.18265700340270996,0.43137192726135254,8,4,1
252,benchmark-8,0.18065571784973145,0.42836856842041016,8,4,2
253,benchmark-8,0.1991710662841797,0.44788646697998047,8,4,3
254,benchmark-8,0.19066405296325684,0.44338250160217285,8,4,4
255,benchmark-8,0.18015456199645996,0.42136192321777344,8,4,5
256,benchmark-8,0.1961684226989746,0.44588255882263184,8,4,6
257,benchmark-8,0.2011733055114746,0.46840429306030273,8,4,7
258,benchmark-8,0.19466710090637207,0.4593944549560547,8,4,8
259,benchmark-8,0.21568536758422852,0.5059354305267334,8,4,9
260,benchmark-9,0.21668672561645508,0.4248666763305664,7,4,0
261,benchmark-9,0.1941666603088379,0.40434741973876953,7,4,1
262,benchmark-9,0.20767831802368164,0.4128546714782715,7,4,2
263,benchmark-9,0.19766926765441895,0.3978407382965088,7,4,3
264,benchmark-9,0.21218252182006836,0.4048476219177246,7,4,4
265,benchmark-9,0.20317435264587402,0.4033474922180176,7,4,5
266,benchmark-9,0.2061772346496582,0.4023451805114746,7,4,6
267,benchmark-9,0.19116449356079102,0.3853316307067871,7,4,7
268,benchmark-9,0.20467638969421387,0.3983426094055176,7,4,8
269,benchmark-9,0.2061772346496582,0.40935182571411133,7,4,9
