,benchmark,solution_time,calculation_time,solution_horizon,number_of_robots,attempt
431,benchmark-49,0.1055908203125,0.2817416191101074,9,6,
432,benchmark-49,0.1075897216796875,0.2817416191101074,9,6,
433,benchmark-49,0.10358929634094238,0.2817416191101074,9,6,
434,benchmark-49,0.10508966445922852,0.2817416191101074,9,6,
435,benchmark-49,0.10909485816955566,0.2817416191101074,9,6,
436,benchmark-49,0.10408926010131836,0.2817416191101074,9,6,
437,benchmark-49,0.1005864143371582,0.2817416191101074,9,6,
438,benchmark-49,0.10258054733276367,0.2817416191101074,9,6,
439,benchmark-49,0.10108685493469238,0.2817416191101074,9,6,
440,benchmark-5,0.031527042388916016,0.1271061897277832,17,4,
441,benchmark-5,0.030525684356689453,0.1271061897277832,17,4,
442,benchmark-5,0.031527042388916016,0.1271061897277832,17,4,
443,benchmark-5,0.031026601791381836,0.1271061897277832,17,4,
444,benchmark-5,0.03252768516540527,0.1271061897277832,17,4,
445,benchmark-5,0.030525922775268555,0.1271061897277832,17,4,
446,benchmark-5,0.03152751922607422,0.1271061897277832,17,4,
447,benchmark-5,0.032527923583984375,0.1271061897277832,17,4,
448,benchmark-5,0.03853273391723633,0.1271061897277832,17,4,
449,benchmark-5,0.030526399612426758,0.1271061897277832,17,4,
450,benchmark-50,0.037532806396484375,0.11610031127929688,12,6,
451,benchmark-50,0.03753232955932617,0.11610031127929688,12,6,
452,benchmark-50,0.03853273391723633,0.11610031127929688,12,6,
453,benchmark-50,0.03803253173828125,0.11610031127929688,12,6,
454,benchmark-50,0.03653144836425781,0.11610031127929688,12,6,
455,benchmark-50,0.03603076934814453,0.11610031127929688,12,6,
456,benchmark-50,0.03803229331970215,0.11610031127929688,12,6,
457,benchmark-50,0.03953361511230469,0.11610031127929688,12,6,
458,benchmark-50,0.040534257888793945,0.11610031127929688,12,6,
459,benchmark-50,0.03653097152709961,0.11610031127929688,12,6,
460,benchmark-51,1.804549217224121,8.276108503341675,21,6,
461,benchmark-51,1.844583511352539,8.276108503341675,21,6,
462,benchmark-51,1.8651010990142822,8.276108503341675,21,6,
463,benchmark-51,1.8445839881896973,8.276108503341675,21,6,
464,benchmark-51,1.8205628395080566,8.276108503341675,21,6,
465,benchmark-51,1.8205630779266357,8.276108503341675,21,6,
466,benchmark-51,1.830071210861206,8.276108503341675,21,6,
467,benchmark-51,1.8310718536376953,8.276108503341675,21,6,
468,benchmark-51,1.8435735702514648,8.276108503341675,21,6,
469,benchmark-51,1.8625991344451904,8.276108503341675,21,6,
470,benchmark-52,-1.0,-1.0,-1,8,
471,benchmark-53,1.0273821353912354,2.9875659942626953,13,8,
472,benchmark-53,1.0318858623504639,2.9875659942626953,13,8,
473,benchmark-53,1.0008594989776611,2.9875659942626953,13,8,
474,benchmark-53,1.0053637027740479,2.9875659942626953,13,8,
475,benchmark-53,1.0143709182739258,2.9875659942626953,13,8,
476,benchmark-53,1.0223784446716309,2.9875659942626953,13,8,
477,benchmark-53,1.0258808135986328,2.9875659942626953,13,8,
478,benchmark-53,1.0183744430541992,2.9875659942626953,13,8,
479,benchmark-53,1.0128693580627441,2.9875659942626953,13,8,
480,benchmark-53,1.0058636665344238,2.9875659942626953,13,8,
481,benchmark-54,0.005004405975341797,0.051044464111328125,11,8,
482,benchmark-54,0.005004167556762695,0.051044464111328125,11,8,
483,benchmark-54,0.005002260208129883,0.051044464111328125,11,8,
484,benchmark-54,0.004503965377807617,0.051044464111328125,11,8,
485,benchmark-54,0.005004167556762695,0.051044464111328125,11,8,
486,benchmark-54,0.005004167556762695,0.051044464111328125,11,8,
487,benchmark-54,0.005004167556762695,0.051044464111328125,11,8,
488,benchmark-54,0.005004405975341797,0.051044464111328125,11,8,
489,benchmark-54,0.005004167556762695,0.051044464111328125,11,8,
490,benchmark-54,0.0050046443939208984,0.051044464111328125,11,8,
491,benchmark-55,2.827427625656128,9.259951114654541,14,8,
492,benchmark-55,2.690309762954712,9.259951114654541,14,8,
493,benchmark-55,2.7303435802459717,9.259951114654541,14,8,
494,benchmark-55,2.724839448928833,9.259951114654541,14,8,
495,benchmark-55,2.721836566925049,9.259951114654541,14,8,
496,benchmark-55,2.7528634071350098,9.259951114654541,14,8,
497,benchmark-55,2.7433555126190186,9.259951114654541,14,8,
498,benchmark-55,2.7668778896331787,9.259951114654541,14,8,
499,benchmark-55,2.739351987838745,9.259951114654541,14,8,
500,benchmark-55,2.7288427352905273,9.259951114654541,14,8,
501,benchmark-6,-1.0,-1.0,-1,8,
502,benchmark-7,0.007506608963012695,0.02251911163330078,5,2,
503,benchmark-7,0.008507251739501953,0.02251911163330078,5,2,
504,benchmark-7,0.007506132125854492,0.02251911163330078,5,2,
505,benchmark-7,0.007506370544433594,0.02251911163330078,5,2,
506,benchmark-7,0.007506370544433594,0.02251911163330078,5,2,
507,benchmark-7,0.007506608963012695,0.02251911163330078,5,2,
508,benchmark-7,0.007506608963012695,0.02251911163330078,5,2,
509,benchmark-7,0.008007049560546875,0.02251911163330078,5,2,
510,benchmark-7,0.007506132125854492,0.02251911163330078,5,2,
511,benchmark-7,0.007550239562988281,0.02251911163330078,5,2,
512,benchmark-8,0.044037818908691406,0.11760210990905762,8,4,
513,benchmark-8,0.03953361511230469,0.11760210990905762,8,4,
514,benchmark-8,0.04153561592102051,0.11760210990905762,8,4,
515,benchmark-8,0.03953433036804199,0.11760210990905762,8,4,
516,benchmark-8,0.04303717613220215,0.11760210990905762,8,4,
517,benchmark-8,0.04253649711608887,0.11760210990905762,8,4,
518,benchmark-8,0.03753209114074707,0.11760210990905762,8,4,
519,benchmark-8,0.03753232955932617,0.11760210990905762,8,4,
520,benchmark-8,0.03953361511230469,0.11760210990905762,8,4,
521,benchmark-8,0.036531925201416016,0.11760210990905762,8,4,
522,benchmark-9,0.04003429412841797,0.09908461570739746,7,4,
523,benchmark-9,0.04003429412841797,0.09908461570739746,7,4,
524,benchmark-9,0.03953385353088379,0.09908461570739746,7,4,
525,benchmark-9,0.03903341293334961,0.09908461570739746,7,4,
526,benchmark-9,0.04103541374206543,0.09908461570739746,7,4,
527,benchmark-9,0.03853344917297363,0.09908461570739746,7,4,
528,benchmark-9,0.04303693771362305,0.09908461570739746,7,4,
529,benchmark-9,0.03903341293334961,0.09908461570739746,7,4,
530,benchmark-9,0.04303693771362305,0.09908461570739746,7,4,
531,benchmark-9,0.03953433036804199,0.09908461570739746,7,4,
532,benchmark-9,0.047541141510009766,0.11860132217407227,7,4,
533,benchmark-9,0.046540021896362305,0.11860132217407227,7,4,
534,benchmark-9,0.04503917694091797,0.11860132217407227,7,4,
535,benchmark-9,0.046039581298828125,0.11860132217407227,7,4,
536,benchmark-9,0.04604029655456543,0.11860132217407227,7,4,
537,benchmark-9,0.04553937911987305,0.11860132217407227,7,4,
538,benchmark-9,0.045538902282714844,0.11860132217407227,7,4,
539,benchmark-9,0.045539140701293945,0.11860132217407227,7,4,
540,benchmark-9,0.04603862762451172,0.11860132217407227,7,4,
